id,name,incumbent,party_leader,pm,mpp,premier,cabinet
1037,Lloyd Helferty
1038,Susan Kadis
1039,Anthony Reale
1040,Simon Strelchik
1041,Russ Aegard
1042,Ken Boshcoff
1043,David Leskowski
1044,Doug MacKay
1045,John Rafferty
1046,Denis A. Carrière
1047,Joe Comuzzi
1048,Bruce Hyer
1049,Dawn Kannegiesser
1050,Bev Sarafin
1051,Charlie Angus
1052,Sahaja Freed
1053,Ken Graham
1054,Robert Riopelle
1055,Johan Boyden
1056,Philip Fernandez
1057,Bill Graham
1058,Michel Prairie
1059,Lewis Reford
1060,Michael Shapcott
1061,Chris Tindal
1062,Liz White
1063,Kren Clausen
1064,Deborah Coyne
1065,Al Hart
1066,Jack Layton
1067,Marcell Rodden
1068,Thom Chapman
1069,Olivia Chow
1070,Sam Goldstein
1071,Asif Hossain
1072,Tony Ianno
1073,Nick Lin
1074,John Riddell
1075,Yurgo Alexopoulos
1076,Maurizio Bevilacqua
1077,Paolo Fabrizio
1078,Richard Majkot
1079,Adrian Visentin
1080,Jody Di Bartolomeo
1081,Mel Grunstein
1082,John Maloney
1083,Irma Ruiter
1084,Brian Simpson
1085,Ron Walker
1086,Brent Bouteiller
1087,Michael Chong
1088,Noel Paul Duignan
1089,Rod Finnie
1090,Carol Ann Krusky
1091,Mike Wisniewski
1092,Tom Cochrane
1093,Jim Flaherty
1094,Marty Gobin
1095,Ajay Krishnan
1096,Judi Longfield
1097,Maret Sadem-Thompson
1098,Jovan Boseovski
1099,Rochelle Carnegie
1100,Jim Peterson
1101,Sharolyn Vettese
1102,Laura Chesnik
1103,Joe Comartin
1104,Bruck Easton
1105,Rick Fuschi
1106,Catherine Pluard
1107,Jillana Bishop
1108,Werner Keller
1109,Brian Masse
1110,Chris Schnurr
1111,Al Teshuba
1112,Enver Villamizar
1113,Habib Zaidi
1114,Ken Dryden
1115,Marco Iacampo
1116,Constantine Kritsonis
1117,Michael Mostyn
1118,John Dewar
1119,Sylvia Gerl
1120,Vicki Gunn
1121,Peter Van Loan
1122,Kate Wilson
1123,Dragan Cimesa
1124,Maria De Angelis-Pater
1125,Paul Ferreira
1126,Steve Halicki
1127,Alan Tonks
1128,Nick Capra
1129,Axcel Cocon
1130,Parm Gill
1131,Sandra Romano Anthony
1132,Judy Sgro
1133,Colin Atkins
1134,Brad Bird
1135,Murray Downing
1136,Lisa Gallagher
1137,Bob Senff
1138,Merv Tweed
1139,Mike Volek
1140,Steven Fletcher
1141,Mike Johannson
1142,Dennis Kshyk
1143,John Loewen
1144,Nazir Ahmad
1145,Niki Christina Ashton
1146,Brad Bodnar
1147,Bev Desjarlais
1148,Jeff Fountain
1149,Tina Keeper
1150,Don Dewar
1151,Walter Kolisnyk
1152,Inky Mark
1153,Kathy Storey
1154,Iris Yawney
1155,Bill Blaikie
1156,Tanja Hutter
1157,Tanya Parks
1158,Robert Scott
1159,Linda West
1160,Terry Duguid
1161,Eduard Hiebert
1162,Evelyn Myskiw
1163,Joy Smith
1164,Colleen Zobel
1165,Charlie Howatt
1166,Garry McLean
1167,Brian Pallister
1168,David Reimer
1169,Daren Van Den Bussche
1170,Janine G. Gibson
1171,Patrick O'Connor
1172,Wes Penner
1173,Vic Toews
1174,Mathieu Allard
1175,Ken Cooper
1176,Jane MacDiarmid
1177,Marc Payette
1178,Raymond Simard
1179,Anthony Eric Barendregt
1180,Bruce Benson
1181,James Bezan
1182,Duncan E. Geisler
1183,Thomas Alexander Goodman
1184,Ed Schreyer
1185,Anna-Celestrya Carr
1186,Gary Gervais
1187,Pat Martin
1188,Helen Sterzer
1189,Ray St. Germain
1190,David Carey
1191,Parmjeet Gill
1192,Garreth McDonald
1193,Darrell Rankin
1194,Eric Truijen
1195,Judy Wasylycia-Leis
1196,Reg Alcock
1197,Rod Bruinooge
1198,Heidi Loewen-Steffano
1199,Robert Page
1200,Wesley Owen Whiteside
1201,Jeffrey Anderson
1202,Anita Neville
1203,Michael Richards
1204,Vere H. Scott
1205,Dale Swirsky
1206,Magnus Thompson
1207,Mark Wasyliw
1208,Norbert Kratchmer
1209,Dominic LaPlante
1210,Jim Pankiw
1211,Gerry Ritz
1212,Harold Stephan
1213,Elgin Wayne Wyatt
1214,Herta Barron
1215,Mike Fornssler
1216,Don Kossick
1217,Sonje Kristtorn
1218,D.-Jay Krozser
1219,Lynne Yelich
1220,Jeremy Harrison
1221,Anita Jackson
1222,John A. McDonald
1223,Gary Merasty
1224,David Anderson
1225,Bill Caton
1226,Mike Eason
1227,Amanda Knorr
1228,Dave Batters
1229,Jo-Anne Dusel
1230,Marcia Fogal
1231,Larissa Shasko
1232,John Williams
1233,Brian Fitzpatrick
1234,Patrick Jahn
1235,Valerie Mushinski
1236,Larry Zepp
1237,Gary Anderson
1238,Moe Kovatch
