id,name,riding_name,last_win_margin,party_leader,pm,mpp,premier,cabinet
1320,Dean Kenneth Christie,Calgary East
1321,Cathy McClusky,Calgary North Centre
1322,Margaret Peggy Askin,Calgary North Centre
1323,Jim Prentice,Calgary North Centre
1324,Michael Falconar,Calgary North Centre
1325,John Chan,Calgary North Centre
1326,Mark MacGillivray,Calgary North Centre
1327,Dale Muti,Calgary Northeast
1328,Art Hanger,Calgary Northeast
1329,Steve Garland,Calgary Northeast
1330,Morgan DuFord,Calgary Northeast
1331,Giorgio Cattabeni,Calgary Northeast
1332,Ted Haney,Calgary--Nose Hill
1333,Diane Ablonczy,Calgary--Nose Hill
1334,Richard Larson,Calgary--Nose Hill
1335,Vinay Dey,Calgary--Nose Hill
1336,Julia Turnbull,Calgary South Centre
1337,Lee Richardson,Calgary South Centre
1338,Trevor Grover,Calgary South Centre
1339,Phillip K. Liesemer,Calgary South Centre
1340,Keith Purdy,Calgary South Centre
1341,Jim Tanner,Calgary Southeast
1342,George Read,Calgary Southeast
1343,Jason Kenney,Calgary Southeast
1344,Brian Pincott,Calgary Southeast
1345,Avalon Roberts,Calgary Southwest
1346,Stephen J. Harper,Calgary Southwest
1347,Larry R. Heather,Calgary Southwest
1348,Mark de Pelham,Calgary Southwest
1349,Darcy Kraus,Calgary Southwest
1350,Daria Fox,Calgary Southwest
1351,Justin Thompson,Calgary West
1352,James S. Kohut,Calgary West
1353,André Vachon,Calgary West
1354,Danielle Roberts,Calgary West
1355,Tim Patterson,Calgary West
1356,Rob Anders,Calgary West
1357,Adam Campbell,Crowfoot
1358,Arnold Baker,Crowfoot
1359,Max Leonard Cornelssen,Crowfoot
1360,Ellen Parker,Crowfoot
1361,Kevin Sorenson,Crowfoot
1362,David Kilgour,Edmonton--Beaumont
1363,Naomi Rankin,Edmonton--Beaumont
1364,Michael Garfinkle,Edmonton--Beaumont
1365,Tim Uppal,Edmonton--Beaumont
1366,Paul Reikie,Edmonton--Beaumont
1367,Anne McLellan,Edmonton Centre
1368,Sean Tisdall,Edmonton Centre
1369,Laurie Hawn,Edmonton Centre
1370,Lyle Kenny,Edmonton Centre
1371,John Baloun,Edmonton Centre
1372,Peggy Morton,Edmonton Centre
1373,David J. Parker,Edmonton Centre
1374,Meghan McMaster,Edmonton Centre
1375,John Bethel,Edmonton East
1376,Janina Strudwick,Edmonton East
1377,Harlan Light,Edmonton East
1378,Ed Spronk,Edmonton East
1379,Peter Goldring,Edmonton East
1380,Bruce King,Edmonton--Leduc
1381,Bruce Sinclair,Edmonton--Leduc
1382,Doug McLachlan,Edmonton--Leduc
1383,James Rajotte,Edmonton--Leduc
1384,Moe Saeed,Edmonton--St. Albert
1385,Mike Melymick,Edmonton--St. Albert
1386,John Williams,Edmonton--St. Albert
1387,Conrad A. Bitangcol,Edmonton--St. Albert
1388,Maureen Towns,Edmonton--Sherwood Park
1389,Margaret Marean,Edmonton--Sherwood Park
1390,Chris Harwood,Edmonton--Sherwood Park
1391,Ken Epp,Edmonton--Sherwood Park
1392,Neil Mather,Edmonton--Spruce Grove
1393,Hayley Phillips,Edmonton--Spruce Grove
1394,Rona Ambrose,Edmonton--Spruce Grove
1395,Jerry Paschen,Edmonton--Spruce Grove
1396,Debby Carlson,Edmonton--Strathcona
1397,Cameron Wakefield,Edmonton--Strathcona
1398,Kevan Hunter,Edmonton--Strathcona
1399,Rahim Jaffer,Edmonton--Strathcona
1400,Dave Dowling,Edmonton--Strathcona
1401,Malcolm Azania,Edmonton--Strathcona
1402,Ken Nicol,Lethbridge
1403,Melanee Thomas,Lethbridge
1404,Dustin Sobie,Lethbridge
1405,Rick Casson,Lethbridge
1406,Ken Vanden Broek,Lethbridge
1407,Erin Marie Matthews,Lethbridge
1408,Chris Shade,Macleod
1409,Joyce Thomas,Macleod
1410,Ted Menzies,Macleod
1411,Laurel Denise Fadeeff,Macleod
1412,Bill Cocks,Medicine Hat
1413,Monte Kenton Solberg,Medicine Hat
1414,Kevin Dodd,Medicine Hat
1415,Betty Stroh,Medicine Hat
1416,Lyle Carlstrom,Peace River
1417,Charlie Penson,Peace River
1418,Benjamin Morrison Pettit,Peace River
1419,Susan Thompson,Peace River
1420,Luke Kurata,Red Deer
1421,Jeff Sloychuk,Red Deer
1422,Garfield John Marks,Red Deer
1423,Bob Mills,Red Deer
1424,Teena Cormack,Red Deer
1425,Duff Stewart,Vegreville--Wainwright
1426,Len Legault,Vegreville--Wainwright
1427,Leon E. Benoit,Vegreville--Wainwright
1428,James Kenney,Vegreville--Wainwright
1429,Joe Dion,Westlock--St. Paul
1430,Peggy Kirkeby,Westlock--St. Paul
1431,Dave Chatters,Westlock--St. Paul
1432,John A. McDonald,Westlock--St. Paul
1433,Rick Bonnett,Wetaskiwin
1434,Tom Lampman,Wetaskiwin
1435,Tim Robson,Wetaskiwin
1436,Dale Johnston,Wetaskiwin
1437,Brent McKelvie,Wetaskiwin
1438,Judy Stewart,Wild Rose
1439,Jeff Horvath,Wild Rose
1440,Myron Thompson,Wild Rose
1441,Chris Foote,Wild Rose
1442,Peter Crossley,Yellowhead
1443,Noel Lapierre,Yellowhead
1444,Rob Merrifield,Yellowhead
1445,Jacob Strydhorst,Yellowhead
1446,Eric Stieglitz,Yellowhead
1447,Moe Gill,Abbotsford
1448,Scott Fast,Abbotsford
1449,Tim Felger,Abbotsford
1450,Karl Hann,Abbotsford
1451,David MacKay,Abbotsford
1452,Randy White,Abbotsford
1453,Harold J. Ludwig,Abbotsford
1454,Bill Cunningham,Burnaby--Douglas
1455,Bill Siksay,Burnaby--Douglas
1456,Shawn Hunsdale,Burnaby--Douglas
1457,Adam Desaulniers,Burnaby--Douglas
1458,George Drazenovic,Burnaby--Douglas
1459,Frank Cerminara,Burnaby--Douglas
1460,Hanne Gidora,Burnaby--Douglas
1461,Mary Pynenburg,Burnaby--New Westminster
1462,Revel Kunz,Burnaby--New Westminster
1463,Mike Redmond,Burnaby--New Westminster
1464,Dana Green,Burnaby--New Westminster
1465,Péter Pál Horváth,Burnaby--New Westminster
1466,Peter Julian,Burnaby--New Westminster
1467,Gurbux Saini,Cariboo--Prince George
1468,Rick Smith,Cariboo--Prince George
1469,Douglas Gook,Cariboo--Prince George
1470,Mike Orr,Cariboo--Prince George
1471,Bev Collins,Cariboo--Prince George
1472,Jeff Paetkau,Cariboo--Prince George
1473,Dick Harris,Cariboo--Prince George
1474,Carol Lee Chapman,Cariboo--Prince George
1475,Bob Besner,Chilliwack--Fraser Canyon
1476,Rollie L. Keith,Chilliwack--Fraser Canyon
1477,Ron Gray,Chilliwack--Fraser Canyon
1478,Chuck Strahl,Chilliwack--Fraser Canyon
1479,Norm Siefken,Chilliwack--Fraser Canyon
1480,Dorothy-Jean O'Donnell,Chilliwack--Fraser Canyon
1481,Aisha Coghlan,Chilliwack--Fraser Canyon
1482,Shelley Leonhardt,Delta--Richmond East
1483,John Cummins,Delta--Richmond East
1484,Dana L. Miller,Delta--Richmond East
1485,Itrath Syed,Delta--Richmond East
1486,Blanche Juneau,Dewdney--Alouette
1487,Mike Bocking,Dewdney--Alouette
1488,Tammy Lea Meyer,Dewdney--Alouette
1489,Scott Etches,Dewdney--Alouette
1490,Randy Kamp,Dewdney--Alouette
1491,Keith Martin,Esquimalt--Juan de Fuca
1492,Randall Garrison,Esquimalt--Juan de Fuca
1493,Jen Fisher-Bradley,Esquimalt--Juan de Fuca
1494,John Koury,Esquimalt--Juan de Fuca
1495,Shawn  W. Giles,Esquimalt--Juan de Fuca
1496,Jane Sterk,Esquimalt--Juan de Fuca
1497,Gulzar Cheema,Fleetwood--Port Kells
1498,Nina Grewal,Fleetwood--Port Kells
1499,Joseph Theriault,Fleetwood--Port Kells
1500,David Walters,Fleetwood--Port Kells
1501,Barry Bell,Fleetwood--Port Kells
1502,John O'Fee,Kamloops--Thompson
1503,Brian Carroll,Kamloops--Thompson
1504,Arjun Singh,Kamloops--Thompson
1505,Betty Hinton,Kamloops--Thompson
1506,Grant Fraser,Kamloops--Thompson
1507,Vern Nielsen,Kelowna
1508,Starleigh Grass,Kelowna
1509,Huguette Plourde,Kelowna
1510,Werner Schmidt,Kelowna
1511,Michael Cassidyne-Hook,Kelowna
1512,Kevin Ade,Kelowna
1513,Ross Priest,Kootenay--Columbia
1514,Jim Abbott,Kootenay--Columbia
1515,Carmen Gustafson,Kootenay--Columbia
1516,Brent Bush,Kootenay--Columbia
1517,Kim Richter,Langley
1518,Dean Morrison,Langley
1519,Mark Warawa,Langley
1520,Mel Kositsky,Langley
1521,Patrick Meyer,Langley
1522,Hira Chopra,Nanaimo--Alberni
1523,Diana E. Lifton,Nanaimo--Alberni
1524,Barbara Biley,Nanaimo--Alberni
1525,James D Lunney,Nanaimo--Alberni
1526,Michael Mann,Nanaimo--Alberni
1527,David Wright,Nanaimo--Alberni
1528,Scott Fraser,Nanaimo--Alberni
1529,Lloyd Macilquham,Nanaimo--Cowichan
1530,Dave Quist,Nanaimo--Cowichan
1531,Brunie Brunie,Nanaimo--Cowichan
1532,Jeffrey Ian Warr,Nanaimo--Cowichan
1533,Harold Henn,Nanaimo--Cowichan
1534,Jean Crowder,Nanaimo--Cowichan
1535,Sukh Dhaliwal,Newton--North Delta
1536,Gurmant Grewal,Newton--North Delta
1537,Nazir Rizvi,Newton--North Delta
1538,John Hague,Newton--North Delta
1539,Nancy Clegg,Newton--North Delta
1540,Dave Haggard,New Westminster--Coquitlam
1541,Paul Forseth,New Westminster--Coquitlam
1542,Jack Hummelman,New Westminster--Coquitlam
1543,Steve McClurg,New Westminster--Coquitlam
1544,Carli Travers,New Westminster--Coquitlam
1545,Will Hansma,North Okanagan--Shuswap
1546,Claire A. Foss,North Okanagan--Shuswap
1547,Darrel Stinson,North Okanagan--Shuswap
1548,Blair T. Longley,North Okanagan--Shuswap
1549,Gordon Campbell,North Okanagan--Shuswap
1550,K. No. Daniels,North Okanagan--Shuswap
1551,Erin Nelson,North Okanagan--Shuswap
1552,Alice Brown,North Okanagan--Shuswap
1553,Don H. Bell,North Vancouver
1554,Andres Esteban Barker,North Vancouver
1555,Michael Hill,North Vancouver
1556,Ted White,North Vancouver
1557,Peggy Stortz,North Vancouver
1558,John Nelson,North Vancouver
1559,Vanessa Sutton,Okanagan--Coquihalla
1560,Stockwell Day,Okanagan--Coquihalla
1561,Jack William Peach,Okanagan--Coquihalla
1562,Lelannd Haver,Okanagan--Coquihalla
1563,Harry Naegel,Okanagan--Coquihalla
1564,Joyce Procure,Okanagan--Coquihalla
1565,Kwangyul Peck,Port Moody--Westwood--Port Coquitlam
1566,Lewis Dahlby,Port Moody--Westwood--Port Coquitlam
1567,Pat Goff,Port Moody--Westwood--Port Coquitlam
1568,George Gidora,Port Moody--Westwood--Port Coquitlam
1569,James Moore,Port Moody--Westwood--Port Coquitlam
1570,Charley King,Port Moody--Westwood--Port Coquitlam
1571,Richard Voigt,Port Moody--Westwood--Port Coquitlam
1572,Arleene Thorpe,Prince George--Peace River
1573,Jay Hill,Prince George--Peace River
1574,Tara Rimstad,Prince George--Peace River
1575,Hilary Crowley,Prince George--Peace River
1576,Michael Hunter,Prince George--Peace River
1577,Harley J. Harasym,Prince George--Peace River
1578,Raymond Chan,Richmond
1579,Stephen H.F. Kronstein,Richmond
1580,Allan Warnke,Richmond
1581,Alice Wong,Richmond
1582,Dale Jackaman,Richmond
1583,David Mulroney,Saanich--Gulf Islands
1584,Gary Lunn,Saanich--Gulf Islands
1585,Mary Moreau,Saanich--Gulf Islands
1586,Andrew Lewis,Saanich--Gulf Islands
1587,Jennifer Burgis,Saanich--Gulf Islands
1588,Miles Richardson,Skeena--Bulkley Valley
1589,Andy Burton,Skeena--Bulkley Valley
1590,Rod Taylor,Skeena--Bulkley Valley
1591,Frank Martin,Skeena--Bulkley Valley
1592,Nathan Cullen,Skeena--Bulkley Valley
1593,Roger Colin Benham,Skeena--Bulkley Valley
1594,Doug Stanley,Southern Interior
1595,Farlie Paynter,Southern Interior
1596,Jim Gouk,Southern Interior
1597,Karine Cyr,Southern Interior
1598,Robert Schuster,Southern Interior
1599,Brian Sproule,Southern Interior
1600,Alex Atamanenko,Southern Interior
1601,Scott Leyland,Southern Interior
1602,Judy Higginbotham,South Surrey--White Rock--Cloverdale
1603,Pat Taylor,South Surrey--White Rock--Cloverdale
1604,Romeo De La Pena,South Surrey--White Rock--Cloverdale
1605,Russ Hiebert,South Surrey--White Rock--Cloverdale
1606,H. Pummy Kaur,South Surrey--White Rock--Cloverdale
1607,Dan Sheel,Surrey North
1608,Jasbir Singh Cheema,Surrey North
1609,Gerhard Herwig,Surrey North
1610,Chuck Cadman,Surrey North
1611,Roy Tyler Whyte,Surrey North
1612,Joyce Holmes,Surrey North
1613,Sunny Athwal,Surrey North
1614,Jim Karpoff,Surrey North
1615,Hedy Fry,Vancouver Centre
1616,Kimball Cariou,Vancouver Centre
1617,Kennedy Stewart,Vancouver Centre
1618,Robbie Mattu,Vancouver Centre
1619,Alexander Frei,Vancouver Centre
1620,John Clarke,Vancouver Centre
1621,Gary Mitchell,Vancouver Centre
1622,Joe Pal,Vancouver Centre
1623,Shirley Chan,Vancouver East
1624,Ron Plowright,Vancouver East
1625,Louis James Lesosky,Vancouver East
1626,Libby Davies,Vancouver East
1627,Gloria Anne Kieler,Vancouver East
1628,Harvey Grigg,Vancouver East
1629,Marc Boyer,Vancouver East
1630,Noor Ahmed,Vancouver Island North
1631,Jack East,Vancouver Island North
1632,John Duncan,Vancouver Island North
1633,Pam Munroe,Vancouver Island North
1634,Catherine Bell,Vancouver Island North
1635,David Emerson,Vancouver Kingsway
1636,Jesse Johl,Vancouver Kingsway
1637,Jeannie Kwan,Vancouver Kingsway
1638,Jacob Rempel,Vancouver Kingsway
1639,Jason Mann,Vancouver Kingsway
1640,Donna Petersen,Vancouver Kingsway
1641,Tracey  Jastinder Mann,Vancouver Kingsway
1642,Ian Waddell,Vancouver Kingsway
1643,Stephen Owen,Vancouver Quadra
1644,Donovan Young,Vancouver Quadra
1645,Doug Warkentin,Vancouver Quadra
1646,Stephen Rogers,Vancouver Quadra
1647,Katrina Chowne,Vancouver Quadra
1648,Connie Fogal,Vancouver Quadra
1649,David Askew,Vancouver Quadra
1650,Ujjal Dosanjh,Vancouver South
1651,Victor Soo Chan,Vancouver South
1652,Frank Wagner,Vancouver South
1653,H. Sandhu,Vancouver South
1654,Joe Sixpack Horrocks,Vancouver South
1655,Bev Meslo,Vancouver South
1656,Charles Boylan,Vancouver South
1657,Doug Perry,Vancouver South
1658,Stephen Von Sychowski,Vancouver South
1659,David Anderson,Victoria
1660,David Turner,Victoria
1661,Logan Wenham,Victoria
1662,Derek J. Skinner,Victoria
1663,Ariel Lade,Victoria
1664,Blair Wilson,West Vancouver--Sunshine Coast
1665,John Reynolds,West Vancouver--Sunshine Coast
1666,Marc Bombois,West Vancouver--Sunshine Coast
1667,Anne Jamieson,West Vancouver--Sunshine Coast
1668,Andrea Goldsmith,West Vancouver--Sunshine Coast
1669,Nicholas Simons,West Vancouver--Sunshine Coast
1670,Larry Bagnell,Yukon
1671,Pam Boyde,Yukon
1672,Philippe LeBlond,Yukon
1673,Sean Davey,Yukon
1674,James Hartle,Yukon
1675,Geoffrey Capp,Yukon
1676,Ethel Blondin-Andrew,Western Arctic
1677,Dennis Bevington,Western Arctic
1678,Chris O'Brien,Western Arctic
1679,Sean Mandeville,Western Arctic
1680,Nancy Karetak-Lindell,Nunavut
1681,Manitok Thompson,Nunavut
1682,Nedd Kenney,Nunavut
1683,Duncan Cunningham,Nunavut
1684,Bill Riddell,Nunavut
